A/chicken/Jiangxi/09.22_NCDZT11C2_O/2016|MW096238|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/09.22_NCDZT4C2_O/2016|MW096307|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/1.11_NCDZT22F2_OC/2017|MW105335|PA_X|A|H7N9|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/1.11_NCDZT25F2_OC/2017|MW105343|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/1.11_NCDZT28G2_OC/2017|MW105359|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/1.11_NCJD3G2_OC/2017|MW096226|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/1.11_NCNP11E2_OC/2017|MW105415|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/10.31_NCDGL005_C/2018|MW105559|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/10.31_NCDZT001_C/2018|MW105711|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/10.31_NCDZT004_C/2018|MW096430|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/10.31_NCDZT007_C/2018|MW105751|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/10.31_NCDZT010_O/2018|MW105783|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/10.31_NCDZT011_C/2018|MW105791|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/10.31_NCDZT014_C/2018|MW096444|PA_X|A|mixed|China|Chicken,0.06,Non-transmissible
A/chicken/Jiangxi/10.31_NCDZT020_O/2018|MW096428|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/10784/2014|KP414898|PA_X|A|H7N7|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/11.18_NCDZT4Y2_O/2016|MW105855|PA_X|A|H9N2|China|Chicken,0.03,Non-transmissible
A/chicken/Jiangxi/11.29_NCNP6D3_OC/2017|MW096323|PA_X|A|H9N2|China|Chicken,0.03,Non-transmissible
A/chicken/Jiangxi/12.17_NCDZT35D4_O/2018|MW096968|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/12.22_NCDZT33I2_O/2016|MW105919|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/12/2007|GQ373059|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/1218/2014|KP287080|PA_X|A|mixed|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/12240/2014|KP417340|PA_X|A|H7N9|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/12247/2014|KP417641|PA_X|A|H7N9|China|Chicken,0.06,Non-transmissible
A/chicken/Jiangxi/12261/2014|KP417300|PA_X|A|H7N9|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/12264/2014|KP417681|PA_X|A|H7N9|China|Chicken,0.07,Non-transmissible
A/chicken/Jiangxi/12538/2013|KP414079|PA_X|A|mixed|China|Chicken,0.04,Non-transmissible
A/chicken/Jiangxi/12564/2013|KP417040|PA_X|A|H7N9|China|Chicken,0.05,Non-transmissible
A/chicken/Jiangxi/1267/2014|KP287407|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/13249/2014|KP286372|PA_X|A|H10N6|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/13258/2014|KP286388|PA_X|A|H10N6|China|Chicken,0.07,Non-transmissible
A/chicken/Jiangxi/13262/2014|KP287618|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/13270/2014|KP287289|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/13498/2014|KP417738|PA_X|A|mixed|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/13520/2014|KP417773|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/13525/2014|KP417800|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/13526/2014|KP417810|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/13529/2014|KP417511|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/13540/2014|KP417852|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/13554/2014|KP417894|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/13Y/2011|MF372889|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/14023/2014|KP417920|PA_X|A|H7N9|China|Chicken,0.05,Non-transmissible
A/chicken/Jiangxi/14502/2014|KP417960|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/15526/2014|KP418140|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/18012/2014|KP418261|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/18035/2014|KP418270|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/18399/2013|KP284924|PA_X|A|H10N8|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/18445/2013|KP285788|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/18486/2014|KP418373|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/18487/2014|KP418385|PA_X|A|H7N9|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/18526/2014|KP418494|PA_X|A|mixed|China|Chicken,0.13,Non-transmissible
A/chicken/Jiangxi/18527/2014|KP418509|PA_X|A|mixed|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/19/2011|MF113116|PA_X|A|H9N2|China|Chicken,0.04,Non-transmissible
A/chicken/Jiangxi/2.28_NCDZT74K3_OC/2018|MW105967|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/2.28_NCDZT87K3_OC/2018|MW105975|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/21468/2013|KP285828|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/21978/2013|KP285836|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/21984/2013|KP285236|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/23259/2013|KP285372|PA_X|A|H10N8|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/2369/2010|KF260254|PA_X|A|H7N7|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/25/2004|HM172475|PA_X|A|H5N1|China|Chicken,0.04,Non-transmissible
A/chicken/Jiangxi/25/2011|MK743998|PA_X|A|H5N1|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/25941/2013|KP286655|PA_X|A|mixed|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/28601/2013|KP285268|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/29132/2013|KP415398|PA_X|A|mixed|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/3.14_NCDZT79U1_O/2016|MW105999|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/3.23_NCDZT44M3_OC/2018|MW096950|PA_X|A|mixed|China|Chicken,0.04,Non-transmissible
A/chicken/Jiangxi/34609/2013|KP285452|PA_X|A|H10N8|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/4.25_NCDZT51Q3_OC/2018|MW106007|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/4.30_NCDZT25N2_OC/2017|MW106039|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/4.30_NCDZT51N2_OC/2017|MW106103|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/5.24_NCDZT7X_O/2016|MW106215|PA_X|A|H7N9|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/5.28_NCDZT69N3_OC/2018|MW106471|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/506/2013|KP285852|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/6.21_NCDZT9S3_OC/2018|MW096959|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/6.26_NCDZT50R2_OC/2017|MW096206|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/6.26_NCDZT53R2_OC/2017|MW096208|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/6.26_NCDZT55R2_OC/2017|MW096210|PA_X|A|H9N2|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/6.26_NCDZT60R2_OC/2017|MW106511|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/6.26_NCDZT66R2_OC/2017|MW096217|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/6.26_NCDZT74R2_OC/2017|MW096219|PA_X|A|H9N2|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/7.25_NCDZT10U3_OC/2018|MW096961|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/7.25_NCDZT7U3_OC/2018|MW096960|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/7.25_NCNP57U3_OC/2018|MW096962|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/8.26_NCDZTY76_O/2016|MW096367|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/8271/2013|KP287202|PA_X|A|mixed|China|Chicken,0.01,Non-transmissible
A/chicken/Jiangxi/C25/2014|KM593185|PA_X|A|H7N7|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/JX3/2017|MW265334|PA_X|A|H7N9|China|Chicken,0.02,Non-transmissible
A/chicken/Jiangxi/JXA131985/2013|KM234774|PA_X|A|H6N2|China|Chicken,0.03,Non-transmissible
A/chicken/Jiangxi/JXA132304/2013|KM234837|PA_X|A|H9N2|China|Chicken,0.13,Non-transmissible
A/chicken/Jiangxi/NCDZT1126/2014|KP090446|PA_X|A|H5N6|China|Chicken,0.07,Non-transmissible
A/chicken/Jiangxi/S11228/2015|MF630300|PA_X|A|H7N9|China|Chicken,0.03,Non-transmissible
A/chicken/Jiawang/2/2011|JN653595|PA_X|A|H9N2|China|Chicken,0.06,Non-transmissible
A/chicken/Jiaxing/4640/2013|KP417150|PA_X|A|H9N2|China|Chicken,0.04,Non-transmissible
A/chicken/Jilin/0519/2012|KM609790|PA_X|A|H9N2|China|Chicken,0.03,Non-transmissible
A/chicken/Jilin/3.08_CCNQM002_O/2017|MW096636|PA_X|A|mixed|China|Chicken,0.02,Non-transmissible
A/chicken/Jilin/3/2009|KP865827|PA_X|A|H9N2|China|Chicken,0.1,Non-transmissible
A/chicken/Jilin/53/01|DQ064506|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Jilin/9/2004|AY653198|PA_X|A|H5N1|China|Chicken,0.02,Non-transmissible
A/chicken/Jilin/he/2002|DQ997295|PA_X|A|H5N1|China|Chicken,0.04,Non-transmissible
A/chicken/Jilin/hf/2002|DQ997381|PA_X|A|H5N1|China|Chicken,0.01,Non-transmissible
A/chicken/Jilin/hg/2002|DQ997303|PA_X|A|H5N1|China|Chicken,0.02,Non-transmissible
A/chicken/Jilin/hh/2002|DQ997312|PA_X|A|H5N1|China|Chicken,0.03,Non-transmissible
A/chicken/Jilin/hj/2003|DQ997321|PA_X|A|H5N1|China|Chicken,0.01,Non-transmissible
A/chicken/Jilin/hk/2004|DQ997328|PA_X|A|H5N1|China|Chicken,0.01,Non-transmissible
A/chicken/Jilin/hl/2004|DQ997336|PA_X|A|H5N1|China|Chicken,0.01,Non-transmissible
A/chicken/Jilin/hm/2003|DQ997337|PA_X|A|H5N1|China|Chicken,0.01,Non-transmissible
A/chicken/Jilin/hn/2003|DQ997348|PA_X|A|H5N1|China|Chicken,0.01,Non-transmissible
A/chicken/Jilin/ho/2003|DQ997359|PA_X|A|H5N1|China|Chicken,0.01,Non-transmissible
A/chicken/Jilin/hp/2003|DQ997367|PA_X|A|H5N1|China|Chicken,0.02,Non-transmissible
A/chicken/Jilin/hq/2003|DQ997375|PA_X|A|H5N1|China|Chicken,0.06,Non-transmissible
A/chicken/Jilin/xv/2002|DQ997542|PA_X|A|H5N1|China|Chicken,0.02,Non-transmissible
A/chicken/Jilin/xw/2003|DQ997551|PA_X|A|H5N1|China|Chicken,0.02,Non-transmissible
A/chicken/Jinan/3952/2013|KP415267|PA_X|A|H9N2|China|Chicken,0.02,Non-transmissible
A/chicken/Jingmen/JM0305/2017|MF794996|PA_X|A|H9N2|China|Chicken,0.04,Non-transmissible
A/chicken/Jordan/11/2003|MF673382|PA_X|A|H9N2|Jordan|Chicken,0.02,Non-transmissible
A/chicken/Jordan/12/2003|MF673342|PA_X|A|H9N2|Jordan|Chicken,0.01,Non-transmissible
A/chicken/Jordan/56/2003|MF673350|PA_X|A|H9N2|Jordan|Chicken,0.01,Non-transmissible
A/chicken/Jordan/88/2005|MF673334|PA_X|A|H9N2|Jordan|Chicken,0.03,Non-transmissible
A/chicken/Juxian/3387/2013|KP415243|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Kalasin/NIAH316/2004|AB450534|PA_X|A|H5N1|Thailand|Chicken,0.02,Non-transmissible
A/chicken/Kaohsiung/16010047/2016|MW333269|PA_X|A|H5N8|Taiwan|Chicken,0.03,Non-transmissible
A/chicken/Kaohsiung/16020017_2/2016|MW333277|PA_X|A|H5N8|Taiwan|Chicken,0.02,Non-transmissible
A/chicken/Kaohsiung/16070003/2016|MW333293|PA_X|A|H5N8|Taiwan|Chicken,0.06,Non-transmissible
A/chicken/Kaohsiung/16120012/2016|MW333301|PA_X|A|H5N8|Taiwan|Chicken,0.01,Non-transmissible
A/chicken/Kaohsiung/16120034/2016|MW333309|PA_X|A|H5N8|Taiwan|Chicken,0.01,Non-transmissible
A/chicken/Kaohsiung/17040006_2/2017|MW333333|PA_X|A|H5N2|Taiwan|Chicken,0.03,Non-transmissible
A/chicken/Kaohsiung/17040007/2017|MW333341|PA_X|A|H5N2|Taiwan|Chicken,0.01,Non-transmissible
A/chicken/Kaohsiung/17100002/2017|MW333349|PA_X|A|H5N2|Taiwan|Chicken,0.02,Non-transmissible
A/chicken/Karachi/NARC_100/2004|HM346514|PA_X|A|H7N3|Pakistan|Chicken,0.01,Non-transmissible
A/chicken/Kasoor/SI36/2017|MK603215|PA_X|A|H9N2|Pakistan|Chicken,0.02,Non-transmissible
A/chicken/Kediri/04160512/2016|KY614950|PA_X|A|H5N1|Indonesia|Chicken,0.01,Non-transmissible
A/chicken/Kenya/A69_1402/2017|MN242747|PA_X|A|H9N2|Kenya|Chicken,0.03,Non-transmissible
A/chicken/Kohn_Kaen/NIAH330/2004|AB450535|PA_X|A|H5N1|Thailand|Chicken,0.01,Non-transmissible
A/chicken/Korea/01310/2001|JX094855|PA_X|A|H9N2|South_Korea|Chicken,0.03,Non-transmissible
A/chicken/Korea/121/2007|JN543618|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/162/2006|JN543605|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/168/2006|JN543606|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/1738/2007|JN543622|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/196/2006|JN543607|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/2128/2006|JN543614|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/Chicken/Korea/25232_006/96|AF156454|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/333/2008|JN543623|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/Chicken/Korea/38349_P96323/96|AF156453|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/408/2007|JN543619|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/5/2009|MH579364|PA_X|A|H6N2|South_Korea|Chicken,0.03,Non-transmissible
A/chicken/Korea/50/2006|JN543603|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/580/2006|JN543608|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/711/2006|JN543609|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/801/2006|JN543610|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/801/2007|JN543621|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/895/2005|JN543602|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/97/2007|JN543617|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/KOREA/99029/99|AF508670|PA_X|A|H9N2|North_Korea|Chicken,0.03,Non-transmissible
A/chicken/Korea/A146/2009|GU086278|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/C14/2009|KY785767|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/C16/2009|KY785783|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/C21/2009|KY785790|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/C29/2009|KY785797|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/C3/2009|KY785751|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/C31/2009|KY785805|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/C36/2009|KY785813|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/C40/2009|KY785821|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/C47/2009|KY785837|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/C51/2009|KY785845|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/C54/2009|KY785853|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/C9/2009|KY785759|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/ES/03|AY676031|PA_X|A|H5N1|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/GH2/2007|HQ871938|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/GS_3P/2005|KY785728|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/HC0410/2009|HQ221603|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/KNUGJ09/2009|JN852792|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/KNUSWR09/2009|JN852800|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/LBM76/2007|GU122098|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/LPM17/2004|EU301383|PA_X|A|H3N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/LPM61/2005|EU301393|PA_X|A|H3N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/S1/2003|AY800238|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/S12/03|AY862681|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/S15/03|AY862684|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/S16/03|AY862685|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/S21/2004|EU662957|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/S21/2004|EU662956|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/S21/2004|DQ299834|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/S24/04|DQ299842|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/S25/2004|DQ299850|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/S27/2004|DQ299858|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/S5/03|AY862680|PA_X|A|H9N2|South_Korea|Chicken,0.07,Non-transmissible
A/chicken/Korea/S6/03|AY862687|PA_X|A|H3N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/SH0802/2008|HQ221587|PA_X|A|H9N2|South_Korea|Chicken,0.03,Non-transmissible
A/chicken/Korea/SH0902/2009|HQ221589|PA_X|A|H9N2|South_Korea|Chicken,0.03,Non-transmissible
A/chicken/Korea/SH0903/2009|HQ221590|PA_X|A|H9N2|South_Korea|Chicken,0.03,Non-transmissible
A/chicken/Korea/SH0905/2009|HQ221592|PA_X|A|H9N2|South_Korea|Chicken,0.02,Non-transmissible
A/chicken/Korea/SH0906/2009|HQ221593|PA_X|A|H9N2|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/SH0910/2009|HQ221597|PA_X|A|H9N2|South_Korea|Chicken,0.03,Non-transmissible
A/chicken/Korea/SH0913/2009|HQ221600|PA_X|A|H9N2|South_Korea|Chicken,0.03,Non-transmissible
A/chicken/Korea/SH0914/2009|HQ221601|PA_X|A|H9N2|South_Korea|Chicken,0.03,Non-transmissible
A/chicken/Korea/USQ284/2008|GQ412047|PA_X|A|H5N1|South_Korea|Chicken,0.01,Non-transmissible
A/chicken/Korea/YS3_4P/2002|KY785744|PA_X|A|H9N2|South_Korea|Chicken,0.03,Non-transmissible
A/chicken/Krasnodar/300/07|EU163434|PA_X|A|H5N1|Russia|Chicken,0.04,Non-transmissible
A/chicken/Kulon_Progo/BBVet_XII_2/2004|DQ493263|PA_X|A|H5N1|Indonesia|Chicken,0.08,Non-transmissible
A/chicken/Kulon_Progo/BBVW/2005|DQ493265|PA_X|A|H5N1|Indonesia|Chicken,0.02,Non-transmissible
A/chicken/kumamoto/1_7/2014|AB932555|PA_X|A|H5N8|Japan|Chicken,0.05,Non-transmissible
A/chicken/Kumamoto/45/2016|LC276810|PA_X|A|H5N6|Japan|Chicken,0.03,Non-transmissible
A/chicken/Kuningan/08160178_003/2016|KY614871|PA_X|A|H5N1|Indonesia|Chicken,0.02,Non-transmissible
A/chicken/Kurgan/05/2005|DQ449637|PA_X|A|H5N1|Russia|Chicken,0.04,Non-transmissible
A/chicken/Kurgan/3/2005|DQ323674|PA_X|A|H5N1|Russia|Avian,0.01,Non-transmissible
A/chicken/Laiwu/0313/2014|KP000014|PA_X|A|H5N2|China|Chicken,0.02,Non-transmissible
A/chicken/Lamongan/04160418/2016|KY614966|PA_X|A|H5N1|Indonesia|Chicken,0.04,Non-transmissible
A/chicken/Lampung_Utara/03160218/2016|KY614847|PA_X|A|H5N1|Indonesia|Chicken,0.08,Non-transmissible
A/chicken/Lao/LH1/2010|CY098296|PA_X|A|H5N1|Laos|Chicken,0.05,Non-transmissible
A/chicken/Laos/13/2008|CY040989|PA_X|A|H5N1|Laos|Chicken,0.06,Non-transmissible
A/chicken/Laos/16/2008|CY040997|PA_X|A|H5N1|Laos|Chicken,0.07,Non-transmissible
A/chicken/Laos/17/2008|CY041005|PA_X|A|H5N1|Laos|Chicken,0.04,Non-transmissible
A/chicken/Laos/35/2008|CY041021|PA_X|A|H5N1|Laos|Chicken,0.01,Non-transmissible
A/chicken/Laos/A0464/2007|CY040941|PA_X|A|H5N1|Laos|Chicken,0.02,Non-transmissible
A/chicken/Laos/A0573/2007|CY040965|PA_X|A|H3N8|Laos|Chicken,0.02,Non-transmissible
A/chicken/Laos/LPQ001/2014|KM496964|PA_X|A|H5N6|Laos|Chicken,0.02,Non-transmissible
A/chicken/Laos/P0020/2007|CY034687|PA_X|A|H5N1|Laos|Chicken,0.07,Non-transmissible
A/chicken/Laos/P0130/2007|CY040973|PA_X|A|H5N1|Laos|Chicken,0.03,Non-transmissible
A/chicken/Laos/P0169/2007|CY034711|PA_X|A|H5N1|Laos|Chicken,0.01,Non-transmissible
A/chicken/Laos/P0171/2007|CY034719|PA_X|A|H5N1|Laos|Chicken,0.03,Non-transmissible
A/Chicken/Laos/Xaythiani_26/2006|HM006750|PA_X|A|H5N1|Laos|Chicken,0.03,Non-transmissible
A/chicken/Lebanon/157/2016|KX644140|PA_X|A|H5N1|Lebanon|Chicken,0.02,Non-transmissible
A/chicken/Liaoning/0517/2013|KM609788|PA_X|A|H9N2|China|Chicken,0.05,Non-transmissible
A/chicken/Liaoning/0704/2012|KM609787|PA_X|A|H9N2|China|Chicken,0.01,Non-transmissible
A/chicken/Liaoning/A_1/2007|HM172338|PA_X|A|H5N1|China|Chicken,0.08,Non-transmissible
A/chicken/Liaoning/A_11/2006|HM172355|PA_X|A|H5N1|China|Chicken,0.02,Non-transmissible
A/chicken/Liaoning/LN1908/2019|MW265342|PA_X|A|H7N9|China|Chicken,0.01,Non-transmissible
A/chicken/Liaoning/S4092/2011|KX160183|PA_X|A|H5N1|China|Chicken,0.02,Non-transmissible
A/chicken/MA/11801/1986|FJ610131|PA_X|A|H5N2|USA|Chicken,0.01,Non-transmissible
A/chicken/Majalengka/08160070_001/2016|KY614863|PA_X|A|H5N1|Indonesia|Chicken,0.01,Non-transmissible
A/chicken/Malang/BBVet_IV/2004|DQ493255|PA_X|A|H5N1|Indonesia|Chicken,0.01,Non-transmissible
A/chicken/Malaysia/5223/2007|CY029774|PA_X|A|H5N1|Malaysia|Chicken,0.02,Non-transmissible
A/chicken/Manipur/NIV9743/2007|FJ719833|PA_X|A|H5N1|India|Chicken,0.01,Non-transmissible
A/chicken/MD/MinhMa/2004|HQ541724|PA_X|A|H7N2|USA|Chicken,0.01,Non-transmissible
A/chicken/Menofia/CAI10/2010|CY126149|PA_X|A|H5N1|Egypt|Chicken,0.02,Non-transmissible
A/chicken/Mexico/07/2007|KJ729342|PA_X|A|H5N2|Mexico|Chicken,0.01,Non-transmissible
A/chicken/Mexico/1433_13/2006|KM455936|PA_X|A|H5N2|Mexico|Chicken,0.02,Non-transmissible
A/chicken/Mexico/1433_5/2005|KM455896|PA_X|A|H5N2|Mexico|Chicken,0.02,Non-transmissible
A/chicken/Mexico/15407/1997|GU186548|PA_X|A|H5N2|Mexico|Chicken,0.02,Non-transmissible
A/chicken/Mexico/22184/1998|GU052617|PA_X|A|H5N2|Mexico|Chicken,0.01,Non-transmissible
A/chicken/Mexico/28159_541/1995|GU052695|PA_X|A|H5N2|Mexico|Chicken,0.01,Non-transmissible
